kic,prot,teff
7131344,1.751,6207
7131348,10.913,5359
7131673,9.953,5337
7131728,33.464,4897
7131985,9.588,5344
7132397,6.266,5515
7132423,30.99,5233
7132468,29.823,4807
7132549,9.18,5534
7133395,10.052,5449
7133445,33.113,5000
7133567,5.55,5524
7133789,30.099,5462
7133940,8.469,6008
7133987,17.343,5233
7134053,11.931,6335
7134079,10.391,5798
7134429,8.309,5400
7134502,5.232,6245
7134626,12.366,6276
7134737,11.114,5702
7135025,17.955,5313
7135050,12.498,4914
7135294,2.607,5953
7135339,8.523,6085
7135954,21.181,5376
7136752,3.355,6335
7137013,11.577,5069
7137148,12.48,5950
7137234,7.077,5767
7137278,11.112,5350
7138189,24.039,5409
7138225,12.232,5357
7138277,17.344,5266
7138432,6.094,5012
7138551,10.488,5632
7138795,13.899,5783
7138800,38.485,5374
7138841,9.2,6092
7173075,33.446,4409
7173327,13.379,4898
7173615,19.894,5766
7173695,11.011,5112
7173792,4.174,6285
7173883,29.787,5312
7174058,33.066,4768
7174227,8.579,5661
7174267,7.487,5398
7174505,3.832,5220
7174509,9.9,5070
7174579,13.432,5101
7174694,10.579,4670
7174824,13.908,5523
7174941,19.86,4724
7175163,28.758,4983
7175234,1.977,5862
7175289,16.199,5688
7175321,30.988,4980
7175391,20.942,5188
7175484,23.042,5075
7175788,11.33,5360
7176080,0.51,6270
7176268,11.061,6498
7176424,20.043,5161
7177464,11.868,5397
7177517,1.181,5071
7178178,17.932,5406
7178202,23.554,4710
7180560,21.015,5332
7180954,8.915,5272
7181034,15.293,5737
7183209,18.156,4626
7183587,12.264,6009
7183671,6.917,6264
7184058,6.693,6405
7184169,18.865,5893
7184311,9.645,4976
7184711,25.232,5178
7184806,28.823,5045
7185040,8.971,5338
7185248,19.114,4655
7185532,20.691,5725
7185607,27.759,5519
7185657,25.917,5183
7185757,23.935,4780
7185788,19.934,5666
7186037,11.967,5893
7186059,10.419,5965
7186098,19.023,5061
7186201,24.684,4651
7186213,18.925,4808
7186230,21.705,5167
7186291,14.903,4866
7186502,19.32,5966
7186684,20.868,5657
7186846,13.217,5756
7186950,14.872,5244
7187166,22.456,5893
7187795,39.953,4822
7188204,5.341,4836
7188223,23.367,5228
7188253,28.147,4633
7188496,16.595,4815
7188508,25.334,4828
7188533,11.004,6157
7188669,14.894,4929
7188847,12.445,5380
7189100,14.904,4865
7189198,17.131,5608
7189231,22.113,5075
7189395,3.709,5759
7189415,29.802,5144
7189428,8.737,5135
7189545,27.213,5015
7189801,7.603,5199
7189825,27.571,5311
7190539,7.916,6214
7190814,8.896,5629
7190935,6.483,5021
7191040,34.152,4765
7191156,16.933,5933
7191523,20.35,5604
7191563,8.998,5603
7191629,14.816,6173
7192111,10.81,6262
7192217,16.141,5423
7192234,21.967,5332
7192245,12.832,4886
7192527,10.666,6043
7198512,1.254,6466
7198648,9.434,5226
7198834,0.57,5749
7198846,0.57,5379
7198881,0.57,6030
7198906,0.57,5748
7199002,0.57,6152
7199010,0.57,5240
7199013,0.57,5087
7199036,0.57,5765
7199037,0.57,5746
7199058,0.57,6211
7199087,0.57,4965
7199135,0.57,5874
7199240,0.57,5033
7199351,16.565,5999
7199436,27.478,5434
7199814,26.173,4427
7199884,23.786,6173
7200111,6.752,5814
7200282,7.187,5305
7200299,8.641,4776
7200373,13.374,6083
7200408,8.459,6013
7200457,16.428,5713
7200462,8.256,6086
7200485,10.576,5615
7200510,14.115,5956
7200731,2.99,6018
7200860,19.896,5451
7200935,19.64,5454
7201168,9.124,5321
7201286,10.889,5124
7201289,10.861,4945
7201665,1.034,5428
7201778,24.029,5182
7201784,28.036,5147
7201931,20.893,5095
7201995,8.683,5729
7202007,20.021,5554
7202230,20.796,5323
7202537,14.112,5556
7202555,20.108,5149
7202709,17.326,6210
7202801,8.066,5643
7202882,11.49,6034
7203341,27.726,4580
7203529,19.562,5283
7203628,6.889,5926
7203835,17.162,5760
7203998,11.325,5522
7204282,3.894,5805
7204366,12.768,5040
7204464,12.779,5906
7204566,27.32,5113
7204824,17.093,5379
7204825,24.918,4990
7204858,28.478,5374
7204859,13.046,5495
7204907,24.692,5447
7205151,25.07,5540
7205181,16.733,5697
7205193,6.945,5752
7205339,26.502,4600
7205453,15.483,4687
7205588,12.613,5475
7205980,2.622,5944
7206167,14.341,5698
7206215,4.954,5458
7206299,21.187,5476
7206330,20.658,5367
7206350,10.883,6003
7206399,22.774,4937
7206433,13.91,5259
7206604,17.365,5385
7206618,6.765,6152
7206708,25.941,5376
7206808,3.83,6419
7206829,17.698,5378
7206837,4.072,6100
7207013,17.061,4672
7207014,15.458,4626
7207046,11.209,6032
7207056,33.539,4808
7207391,18.204,5420
7207394,17.101,5511
7207486,19.236,5566
7207649,10.472,5214
7207774,27.83,5329
7211135,14.257,5518
7211147,13.427,4720
7211157,1.148,5074
7211215,2.746,5933
7211235,4.946,5647
7211380,17.952,6045
7211575,5.981,6224
7211594,20.922,6029
7211712,27.085,4661
7211789,2.718,6251
7212091,16.745,4848
7212151,23.842,5032
7212207,25.074,5244
7212293,6.85,5431
7212478,31.978,5251
7212612,12.415,5899
7212764,23.753,5298
7213720,11.366,5086
7213849,28.87,4818
7214170,21.934,4933
7214228,21.647,5722
7214363,8.178,6020
7214582,36.834,4609
7214667,12.939,5996
7214842,32.729,5045
7214880,23.413,4928
7215027,4.209,5854
7215184,24.153,5082
7215369,12.646,5944
7215790,4.355,5834
7215883,29.338,5137
7215906,9.623,5645
7215936,4.275,5997
7216003,1.38,6408
7216493,11.389,5280
7216511,29.619,5127
7216616,0.976,6102
7216758,14.417,4888
7217059,3.339,5865
7217101,5.685,5158
7217453,4.455,5251
7217481,14.261,6162
7217720,17.91,5613
7217829,10.548,5546
7217965,25.656,5466
7218894,14.906,4724
7218950,1.946,5130
7219000,1.867,5880
7219091,43.757,4603
7219239,29.836,4654
7219540,15.427,4842
7219625,5.691,5826
7219691,16.961,5464
7220048,15.432,5822
7220098,14.969,5594
7220436,11.465,5550
7220508,22.929,5531
7220604,9.324,5158
7220674,13.257,5684
7220715,14.296,5680
7220771,27.505,4620
7220809,21.927,5563
7220846,24.103,5265
7220958,32.604,4882
7221027,36.3,4992
7221039,4.462,5693
7221316,7.76,5389
7221541,16.466,5645
7221584,1.169,6292
7221755,16.544,5577
7222203,4.627,6101
7222208,3.392,6193
7222939,0.725,4714
7254760,2.66,6331
7254812,15.507,4907
7254816,15.472,6087
7254864,18.147,5960
7254989,26.178,5324
7255509,24.434,5433
7255952,22.237,5628
7256281,14.904,5418
7256395,26.665,5161
7256548,6.253,5306
7256857,21.711,5553
7256960,4.056,6452
7256966,29.641,4765
7257035,4.704,6227
7257089,20.218,5357
7257093,11.213,5696
7257095,11.036,5309
7257681,19.338,5035
7257721,18.05,4767
7257815,26.446,5062
7257855,17.938,4407
7258762,27.307,5330
7258965,17.461,5087
7259125,19.006,4818
7259391,15.99,4881
7259676,6.873,5057
7260385,32.541,4803
7260386,20.767,4942
7260388,28.903,5543
7262612,18.984,5962
7264651,16.146,5411
7264671,7.048,5041
7264976,12.39,5184
7265105,9.609,6142
7265200,27.459,5160
7265401,27.713,5277
7265569,34.957,4864
7266030,25.046,5318
7266123,36.392,4630
7266412,25.491,5188
7266478,1.203,5078
7266533,24.732,5299
7266805,14.739,5480
7266877,11.981,6079
7267046,8.593,6266
7267368,30.395,5249
7267385,3.776,6358
7267578,23.891,4854
7267654,25.547,5332
7267780,33.524,4755
7267825,13.36,6115
7267938,12.338,6067
7267949,25.109,5413
7268506,11.719,6012
7268847,15.145,5524
7268907,20.669,5756
7269420,10.997,4852
7270472,32.222,4693
7270548,10.942,6107
7270773,31.204,5034
7270908,23.533,5393
7271556,22.562,5748
7272009,19.048,5292
7272273,27.602,4953
7272294,33.035,4991
7272437,8.728,5918
7272511,23.485,5149
7272606,21.385,5236
7273203,29.89,4876
7273688,15.657,4837
7273859,17.949,5593
7273910,21.768,5607
7273960,34.162,4948
7274081,4.232,6208
7280687,0.57,5311
7280785,16.349,4984
7281616,24.351,4928
7281668,16.34,5480
7281699,18.643,5398
7282108,14.125,5643
7282182,5.446,5557
7282194,23.638,5859
7282434,12.333,5111
7282525,15.276,5076
7282610,14.158,5771
7282739,14.119,5611
7283180,17.269,5751
7283273,7.857,5932
7283298,9.398,5646
7283444,6.249,5740
7283507,1.758,6448
7283604,6.001,6262
7283959,10.038,5096
7284028,22.244,5438
7284119,9.791,5335
7284329,17.899,4850
7284385,26.349,5623
7284393,14.468,5272
7284415,18.981,5120
7284498,17.514,5309
7284545,24.556,5219
7284610,20.708,5084
7284662,37.937,4890
7284743,26.542,5085
7284744,15.985,5162
7284771,36.127,4690
7284787,29.332,5289
7284789,16.49,4652
7284908,19.297,4710
7285057,31.545,5198
7285152,25.232,4759
7285217,24.794,5223
7285392,15.161,4729
7285495,30.519,5272
7285641,10.037,4995
7285775,8.589,6054
7285973,31.56,4993
7286116,23.843,5951
7286309,3.752,6091
7286670,10.88,5110
7286880,5.864,6364
7287028,11.636,5782
7287128,7.885,5064
7287159,15.974,5433
7287162,5.348,6365
7287324,6.709,5650
7287592,2.732,6409
7287601,15.659,5461
7287639,10.303,5905
7287735,10.898,5377
7287808,24.185,5282
7288213,28.556,4521
7288252,9.654,6056
7288276,21.563,5287
7288587,15.213,5167
7288671,7.503,5885
7288983,17.251,5683
7289057,2.392,6071
7289124,1.013,6306
7289133,9.917,5668
7289415,15.092,5524
7292312,25.933,5245
7292373,20.013,5490
7292514,12.908,5869
7292810,14.26,5354
7292833,34.014,4824
7293416,4.758,5910
7293429,35.006,4862
7293474,11.722,5533
7293547,19.884,4680
7293590,29.291,4994
7293816,4.091,5712
7294088,25.131,5104
7294095,15.648,4926
7294197,19.418,4690
7294684,7.329,5780
7294702,20.648,5493
7294817,19.764,5529
7294836,1.44,6199
7294867,1.046,5116
7295076,24.195,4720
7295239,17.879,5076
7295255,16.394,5030
7295344,12.086,5025
7295345,13.614,5846
7295372,0.54,6221
7295373,9.696,4407
7295496,12.296,5514
7295508,0.885,6050
7295639,4.806,6446
7295809,10.522,6073
7296077,31.013,4848
7296230,17.882,5790
7296315,16.018,5277
7296479,34.966,5025
7296609,19.74,5285
7296631,22.63,5399
7296637,9.815,5998
7296659,10.193,5266
7296882,2.115,6373
7296915,27.813,5285
7296970,34.023,4426
7297489,11.918,6035
7297647,13.318,5487
7297670,25.041,5653
7298602,18.315,5168
7298822,10.331,5318
7299301,10.648,4979
7299808,15.18,5643
7299911,1.139,6251
7300031,15.781,6185
7300065,10.446,4853
7300150,17.848,5467
7300182,7.975,5945
7300533,31.06,5038
7300572,10.988,5808
7300929,24.716,5200
7301057,32.962,5172
7301073,11.243,5949
7301142,13.558,5914
7301333,27.947,5473
7301570,27.631,4420
7301798,13.181,5004
7301895,8.546,6001
7302009,29.128,4967
7302450,21.772,5562
7302689,29.948,5276
7302757,20.064,5701
7302940,7.464,5080
7303800,13.403,5661
7303957,20.326,5559
7304157,20.59,5305
7305172,10.482,5716
7334972,26.152,4516
7335017,11.651,5232
7335019,11.813,5125
7335065,23.081,5074
7335193,17.927,4776
7335267,31.458,5193
7335593,4.559,6225
7335602,14.216,5965
7335905,11.216,5274
7336173,37.974,5656
7336226,23.427,5422
7336433,13.678,4831
7336548,26.088,4707
7336608,15.215,5863
7336659,14.108,5477
7336662,20.144,5190
7336783,13.318,5590
7337863,13.377,5821
7338414,26.268,4935
7338419,22.937,5701
7338459,11.512,6148
7339002,1.318,6441
7339175,27.698,5015
7339738,9.733,4873
7340082,11.636,5236
7340085,8.249,6024
7340566,55.12,5303
7340636,12.638,5064
7341020,6.887,5531
7341138,23.754,5626
7341360,26.814,5078
7341420,18.41,4638
7345116,31.208,5097
7345174,14.699,5567
7345201,33.276,4556
7345390,8.204,5197
7345391,19.732,5875
7345864,22.384,5367
7346048,17.04,5917
7346197,23.847,5079
7346395,27.521,4774
7346632,32.295,5022
7346691,0.731,5705
7346717,19.972,4867
7347120,37.956,4620
7347292,1.35,4572
7347350,24.344,4621
7347511,16.535,5843
7347778,15.491,5099
7347999,13.214,4535
7348245,10.421,4843
7348276,7.305,4842
7348319,17.144,4693
7348349,21.362,5609
7348606,28.255,4543
7348667,6.695,5526
7348798,31.313,4643
7348806,19.312,5738
7348968,23.793,5727
7349090,17.481,5889
7349331,16.382,5994
7349434,27.115,5123
7349920,11.749,5220
7349958,16.031,5735
7350384,19.576,4987
7350422,13.518,5560
7350496,9.718,5453
7350626,13.039,6033
7350743,39.499,5173
7350790,16.318,5474
7351144,14.909,6035
7351563,14.66,5891
7351854,28.908,5378
7352076,11.185,5104
7352862,3.962,4911
7353063,4.998,6043
7353250,39.486,4660
7353495,1.538,6335
7353604,28.089,4587
7353783,21.906,5749
7353801,15.822,5371
7353813,1.694,5644
7353858,13.043,5970
7354241,19.618,5701
7354257,36.811,4406
7354297,0.952,5302
7354393,9.513,5803
7354508,17.794,5714
7357590,28.532,5172
7357712,14.737,5670
7357898,30.007,4947
7358091,30.931,4751
7362501,6.255,5814
7363211,28.951,5186
7363238,2.208,6222
7363288,29.486,5089
7363392,22.472,5408
7363493,7.898,5871
7363589,20.241,5201
7363690,0.734,5844
7363744,23.197,5155
7363765,12.635,5915
7363790,2.989,5796
7363837,0.635,5817
7363962,22.474,5035
7364229,0.774,4946
7364284,16.055,5420
7364518,7.911,6008
7364655,9.795,4841
7364715,8.363,6019
7364754,38.206,5553
7364923,19.171,5757
7364992,13.258,5434
7365070,42.962,4499
7365184,12.191,5124
7365314,17.311,4835
7365528,10.507,5924
7366018,31.327,4856
7366067,20.403,5685
7366209,21.793,5506
7366232,10.245,5791
7366254,33.426,4410
7366513,2.503,6443
7366644,1.136,4909
7366698,11.125,5337
7366728,13.613,5538
7366756,1.131,6427
7366824,10.034,5232
7367164,6.125,5620
7367212,20.326,5700
7367300,4.031,5822
7367395,26.819,5320
7367641,17.436,5331
7367822,25.757,4696
7367835,25.462,5281
7367854,11.598,5856
7367924,18.498,5794
7368036,8.33,5673
7368165,11.388,6397
7368298,14.976,5816
7368456,32.214,5013
7368574,4.608,5949
7368645,12.607,5931
7368837,15.313,5500
7368978,25.825,4810
7368999,0.928,4639
7369040,18.75,5543
7369095,15.694,6045
7369109,26.058,5367
7369181,15.405,4954
7369195,15.438,5773
7369224,4.32,5247
7369442,4.76,6233
7372835,23.46,4562
7372915,12.457,5470
7373065,10.582,4416
7373425,2.21,6351
7373483,9.693,5715
7373534,16.645,5617
7373727,6.917,5411
7373877,9.324,4735
7373944,25.633,4942
7373965,20.894,5651
7373992,19.361,5248
7374657,12.869,4873
7375007,16.475,5296
7375009,2.002,6099
7375136,25.229,4918
7375418,16.602,4592
7375467,25.393,5367
7375736,4.88,5726
7375760,7.268,5718
7375862,1.601,6000
7375904,20.877,5034
7376252,12.271,5691
7376255,12.238,5206
7376382,28.904,5610
7376732,1.847,6157
7376802,18.097,5421
7376906,13.569,5218
7376946,15.357,4870
7377314,29.353,4742
7377364,11.228,4428
7377427,8.32,5544
7377566,37.392,4759
7377786,30.046,4969
7378017,17.98,5706
7378049,9.867,5674
7378321,1.939,6359
7378532,6.41,5942
7379432,0.584,6224
7379604,13.274,4983
7379728,23.918,5666
7379740,27.265,5353
7380501,1.071,6483
7380684,2.737,6230
7380743,0.302,5962
7381122,6.138,5608
7381137,11.692,5375
7381455,10.994,4903
7381552,6.65,5818
7381968,25.449,5102
7381989,25.979,4694
7382017,14.194,5331
7382191,25.242,4953
7382434,0.705,6248
7382696,24.329,5202
7382783,12.623,5461
7382965,27.503,5597
7383015,16.838,5341
7383324,7.573,5365
7383394,12.822,4647
7384169,2.68,6069
7384881,13.561,4682
7385052,8.1,5781
7385176,3.326,5817
7385313,18.705,5058
7385334,4.793,5565
7385442,12.681,5255
7385709,24.963,5393
7386128,25.669,5295
7386454,19.962,5388
7386523,22.016,5568
7386536,17.845,5611
7386714,17.212,5794
7386987,24.576,4882
7387226,0.907,6090
7416226,31.226,4769
7416443,16.526,5737
7416598,14.001,5728
7416646,29.114,5227
7416706,8.589,6117
7416736,26.927,5064
7416840,23.744,5742
7417295,16.838,4894
7417565,11.851,5080
7417668,32.7,4775
7417677,23.302,4998
7417732,27.29,5803
7417786,8.127,5366
7418238,19.526,5102
7418367,4.953,6198
7418573,3.227,5802
7418596,24.296,4469
7418692,7.099,5364
7418703,21.512,5314
7419515,21.951,5272
7419560,24.667,5340
7420204,27.177,4819
7420495,26.938,4935
7420545,36.301,5083
7420600,8.941,5206
7420630,14.37,5626
7420658,17.99,4472
7420882,13.97,5428
7421015,17.689,5252
7421116,30.692,5416
7421325,4.771,5330
7421401,15.475,5380
7421693,10.828,5922
7421706,16.397,4846
7421876,2.789,6456
7421894,20.412,5707
7422001,18.554,4540
7422205,15.6,5585
7422215,29.825,4562
7422281,17.931,5654
7422352,18.6,5374
7422495,26.772,5039
7422626,19.387,5280
7422855,0.313,5439
7423040,14.986,4553
7426766,33.644,4633
7426877,17.942,6162
7427112,23.521,5486
7427125,12.422,5336
7427532,26.958,4453
7427696,27.735,5137
7427795,14.242,5669
7427935,37.843,4887
7427949,27.35,4908
7427957,20.671,5387
7428017,31.039,5059
7428038,11.899,5968
7428087,40.665,5330
7428293,29.266,4858
7428469,22.029,5756
7428636,24.899,5536
7428862,9.4,5599
7428892,8.405,5315
7428909,21.856,4984
7428939,1.966,5684
7429072,22.44,5626
7429256,8.254,5229
7429368,22.978,5507
7429808,7.651,5132
7429941,17.107,4539
7430238,17.198,5918
7430286,9.339,5883
7430508,20.825,5371
7430659,28.388,5566
7430697,30.354,5025
7430734,30.354,4890
7430853,8.052,6218
7430861,8.245,5903
7431509,14.729,4672
7431632,18.972,5071
7431709,15.367,4981
7431833,15.001,5733
7431834,21.385,5686
7431887,7.385,5999
7432054,32.091,4599
7432074,35.205,4822
7432092,7.896,5811
7432346,11.982,4731
7432354,24.059,6032
7432378,3.478,4951
7432476,0.413,5058
7432495,36.382,4943
7432698,8.997,6136
7432753,31.993,5156
7432941,12.575,5201
7433192,1.434,5804
7433434,2.994,6267
7433457,4.969,4970
7433517,35.483,4920
7433683,25.797,4943
7433920,21.466,5359
7433941,19.096,5892
7434066,18.132,4462
7434383,11.276,4815
7434449,10.949,4470
7434544,7.946,5166
7434682,15.367,4564
7434967,15.761,5291
7435017,27.283,5262
7435098,12.13,4865
7435274,11.65,5788
7435358,14.136,5879
7435407,27.997,5118
7435677,5.468,5752
7435701,20.648,5564
7435796,29.217,5649
7435865,5.46,5403
7436369,36.721,4596
7439118,24.027,5217
7439300,13.322,5932
7440144,11.427,5101
7440510,26.076,5290
7440570,17.329,4923
7440812,11.066,6163
7445487,31.312,4540
7445601,27.602,4813
7445732,9.752,6048
7445809,11.044,5804
7445952,16.538,4650
7446002,18.643,5132
7446038,7.801,5213
7446080,16.847,4655
7446088,6.819,5934
7446184,12.34,5881
7446469,8.95,5842
7446475,25.974,4643
7446835,6.315,5398
7447105,2.99,5945
7447117,26.274,5340
7447172,15.819,5188
7447195,11.568,5003
7447477,20.886,4974
7447479,16.979,4822
7447596,14.675,4727
7447656,17.645,5251
7447776,10.43,5415
7448078,24.898,5393
7448289,24.761,5106
7448374,26.839,5484
7448658,3.174,6493
7448760,8.642,5609
7448896,5.365,5647
7448969,19.07,5395
7449212,16.977,5293
7449232,16.335,5491
7449287,17.455,5832
7449333,11.266,6058
7449417,47.947,5095
7449475,20.789,5334
7449924,6.899,5561
7449978,8.222,6005
7450736,3.915,6318
7450929,8.758,5715
7451054,60.463,5367
7451093,61.465,4964
7451094,1.856,5562
7451215,21.731,5446
7455026,10.702,4911
7455033,11.329,4639
7455166,14.153,5945
7455247,24.762,4960
7455871,19.443,5676
7455940,19.632,5836
7456279,38.651,4646
7456297,24.781,5199
7456336,22.906,5447
7456380,21.536,5221
7456395,23.689,5379
7456437,27.678,4683
7456455,10.448,4754
7456483,8.979,5654
7456992,1.25,6354
7457176,4.911,6172
7457546,24.215,5636
7457980,24.253,4913
7457995,6.735,5435
7458145,44.012,4410
7458215,2.81,6369
7458355,1.686,5785
7458433,2.912,6074
7458475,34.788,5153
7458527,33.726,4417
7458625,9.353,5066
7458630,5.076,5990
7458641,16.597,5691
7458934,25.961,5522
7459119,22.604,5343
7459154,13.375,5664
7459173,6.815,5415
7459327,21.851,4973
7459347,2.445,5971
7459381,26.186,5411
7459602,5.465,6107
7459783,16.344,5832
7459803,7.238,5799
7460327,17.999,4913
7460330,18.839,5781
7460436,24.984,5525
7461022,0.591,5896
7461212,5.9,5107
7461382,1.634,6375
7461395,1.99,5970
7461441,9.18,5767
7461545,19.191,5744
7461583,8.503,5223
7461742,22.661,4476
7461911,7.341,6123
7462031,10.863,5337
7462175,30.906,5247
7462939,4.471,5989
7462984,1.816,6207
7463158,11.685,5464
7463623,0.56,6329
7463737,1.667,5022
7463750,3.003,5230
7463765,3.006,6058
7464020,14.945,5128
7464205,5.486,5745
7464236,4.201,5611
7464361,1.792,6398
7464386,31.146,5208
7464417,0.977,5708
7464520,17.137,5554
7464759,3.001,6006
7464841,11.098,5409
7464869,8.471,5736
7465059,10.974,5785
7465203,8.867,5245
7465661,2.366,5792
7466020,14.32,5494
7466155,8.185,5317
7466188,4.394,5963
7466262,9.996,5286
7466326,17.963,5524
7466345,14.998,5888
7466603,27.494,4628
7466828,1.381,5795
7467013,4.401,6135
7467119,15.659,4440
7467171,4.208,5994
7468246,21.927,5540
7468471,10.801,5545
7468783,2.723,6095
7468863,10.181,5632
7469009,5.249,5093
7469138,23.885,5310
7469364,1.929,6014
7469367,11.216,4955
7469649,24.693,5701
7470082,5.538,5728
7470115,20.516,5111
7470147,12.321,5772
7470608,11.741,5986
7470609,21.728,4909
7470693,19.953,6060
7470715,21.032,5110
7470717,10.465,6315
7470855,20.924,5022
7471043,25.704,5112
7499328,36.398,5060
7499343,14.319,5454
7499372,30.611,4641
7499547,5.538,5558
7499625,34.664,4839
7499819,38.595,4780
7499967,10.649,5601
7500085,17.71,6017
7500161,26.796,5104
7500710,22.814,5314
7500845,30.65,4773
7501009,27.366,4656
7501509,24.486,4718
7501532,22.141,5068
7501967,7.486,5656
7502086,11.678,4774
7502108,7.584,5856
7502163,17.345,5601
7502259,18.223,4885
7502269,27.371,5164
7502545,27.712,5361
7502548,37.445,4972
7502671,2.331,5958
7502783,12.837,5736
7503630,18.859,5172
7503882,9.68,5528
